id,color,size,width,brand_name,model_name,market_price,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,offerName,qty,isCashbackApplicable
152454,Black,8-12 yrs,132 mm,Hooper Computer Glasses,HP D10093L,1500,1500,non_power_reading,0,610,0.0,,HOOPERKIDSCE,3,False
151034,Green,Wide,140 mm,Lenskart Blu,LB E14452,1200,1200,non_power_reading,318,2027,4.55,14,LKBLUCE,1,False
152378,Blue,5-8 yrs,123 mm,Hooper Computer Glasses,HP D10008M,1500,1500,non_power_reading,0,435,5.0,2,HOOPERKIDSCE,12,False
152395,Purple,5-8 yrs,123 mm,Hooper Computer Glasses,HP D10016L,1500,1500,non_power_reading,0,1926,5.0,1,HOOPERKIDSCE,1,False
146461,Black,Wide,139 mm,Lenskart Blu,LB E13740,1500,1500,non_power_reading,16036,58700,4.5,171,LKBLUCE,11,False
151039,Black,Medium,137 mm,Lenskart Blu,LB E14454,1200,1200,non_power_reading,110,3921,4.55,17,LKBLUCE,229,False
219275,Flame,Medium,139 mm,Lenskart Hustlr,LB E14058-W,1700,1700,non_power_reading,0,1,0.0,,,40,False
219274,Blaze,Medium,139 mm,Lenskart Hustlr,LB E14058-W,1700,1700,non_power_reading,0,0,0.0,,,46,False
149765,Grey,Wide,140 mm,Lenskart Blu,LB E14241,1200,1200,non_power_reading,715,3555,4.3,23,LKBLUCE,185,False
145683,Blue,5-8 yrs,123 mm,Hooper Computer Glasses,LKJ E10066CE,1500,1500,non_power_reading,639,1189,4.8,6,KIDSCE,95,False
145591,Transparent,5-8 yrs,120 mm,Hooper Computer Glasses,LKJ E10064CE,1500,1500,non_power_reading,211,662,4.15,6,KIDSCE,63,False
218782,Dusty Rose,Medium,139 mm,Lenskart Blu,LB E14058-W,1700,1700,non_power_reading,0,4,0.0,,LKBLUCE,992,False
143287,Grey,8-12 yrs,124 mm,Hooper Computer Glasses,LKJ E10038CE,1500,1500,non_power_reading,602,367,5.0,9,KIDSCE,3,False
143281,Blue,8-12 yrs,124 mm,Hooper Computer Glasses,LKJ E10036CE,1500,1500,non_power_reading,474,1133,4.6,5,KIDSCE,49,False
218783,Dusty Rose,Narrow,134 mm,Lenskart Hustlr,LB E14058-N,1700,1700,non_power_reading,0,1,0.0,,LKSHARK,1126,False
218786,Green,Extra Wide,144 mm,Lenskart Hustlr,LB E14058-XW,1700,1700,non_power_reading,0,2,0.0,,LKSHARK,494,False
218785,Green,Narrow,134 mm,Lenskart Hustlr,LB E14058-N,1700,1700,non_power_reading,0,3,0.0,,LKSHARK,123,False
218784,Dusty Rose,Extra Wide,144 mm,Lenskart Hustlr,LB E14058-XW,1700,1700,non_power_reading,0,1,0.0,,LKSHARK,995,False
218142,Blue Sky,Medium,139 mm,Lenskart Hustlr,LA E15417-Combo,3000,3000,non_power_reading,0,160851,0.0,,COMBO-HUSTLR-POWER-EYE-3-217451,0,False
218181,Blue Sky,Medium,139 mm,Lenskart Hustlr,LA E15417-Combo,3000,3000,non_power_reading,0,160851,0.0,,COMBO-HUSTLR-POWER-EYE-3-217451,0,False
218095,Blue Sky,Medium,139 mm,Lenskart Hustlr,LA E15417-Combo,9500,4000,non_power_reading,0,160851,0.0,,COMBO-HUSTLR-POWER-EYE-3-217451,0,False
218094,Blue Sky,Medium,139 mm,Lenskart Hustlr,LA E15417-Combo,9500,4000,non_power_reading,0,160851,0.0,,COMBO-HUSTLR-POWER-EYE-3-217451,0,False
216703,Ocean Blue,Medium,139 mm,Lenskart Hustlr,LB E14058-W,1700,1700,non_power_reading,0,1329,0.0,,VCEYE,49,False
217481,Blue Sky,Medium,139 mm,Lenskart Hustlr,LA E15417-ZeroPower-Combo,9000,3000,non_power_reading,0,160851,0.0,,COMBO-HUSTLR-ZP-EYE-3-217481,0,False
216706,Flamingo,Medium,139 mm,Lenskart Hustlr,LB E14058-W,1700,1700,non_power_reading,0,442,0.0,,VCEYE,1334,False
217341,Blue Sky,Medium,139 mm,Lenskart Hustlr,LA E15417-ZeroPower-Combo,9000,3000,non_power_reading,0,160851,0.0,,COMBO-HUSTLR-ZP-3,0,False
217331,Blue Sky,Medium,139 mm,Lenskart Hustlr,LA E15417-ZeroPower-Combo,15000,3500,non_power_reading,0,160851,0.0,,,-3,False
217321,Blue Sky,Medium,139 mm,Lenskart Hustlr,LA E15417-Combo,15000,5000,non_power_reading,0,160851,0.0,,COMBO-HUSTLR-POWER-EYE-5,0,False
217228,Blue Sky,Medium,139 mm,Lenskart Hustlr,LA E15417-Combo,9500,4000,non_power_reading,0,160851,0.0,,,10000,False
216704,Flamingo,Narrow,134 mm,Lenskart Hustlr,LB E14058-N,1700,1700,non_power_reading,0,5,0.0,,VCEYE,1328,False
216702,Ocean Blue,Extra Wide,144 mm,Lenskart Hustlr,LB E14058-XW,1700,1700,non_power_reading,0,6,0.0,,LKSHARK,66,False
216701,Ocean Blue,Narrow,134 mm,Lenskart Hustlr,LB E14058-N,1700,1700,non_power_reading,0,4,0.0,,VCEYE,431,False
216582,Jade Green,8-12 yrs,125 mm,Lenskart Hustlr,HP D15011,1700,1700,non_power_reading,0,612,0.0,,LKSHARK,558,False
211910,Silver,Extra Wide,148 mm,Lenskart Blu,LB E16225,2000,2000,non_power_reading,0,64,0.0,,LKBLUCE,584,False
216581,Greystone,Extra Narrow,125 mm,Lenskart Hustlr,HP D15011,1700,1700,non_power_reading,0,627,0.0,,LKSHARK,363,False
211892,Tortoise,Wide,141 mm,Lenskart Blu,LB E16217,2000,2000,non_power_reading,0,10,0.0,,LKBLUCE,1166,False
216580,Navy,8-12 yrs,125 mm,Lenskart Hustlr,HP D15011,1700,1700,non_power_reading,0,610,0.0,,LKSHARK,875,False
216586,Navy,Extra Wide,144 mm,Lenskart Hustlr,LB E14058-XW,1700,1700,non_power_reading,0,52,0.0,,VCEYE,2790,False
212418,Silver,Narrow,131 mm,Lenskart Blu,LB E16383,2000,2000,non_power_reading,0,108,0.0,,LKBLUCE,1415,False
200286,Transparent,Medium,137 mm,Lenskart Blu,LB E13739,1200,1200,non_power_reading,0,11090,4.5,150,LKBLUCE,538,False
212422,Black,Narrow,131 mm,Lenskart Blu,LB E16384,2000,2000,non_power_reading,0,21,0.0,,LKBLUCE,1267,False
200284,Black,Narrow,133 mm,Lenskart Blu,LB E14792,1200,1200,non_power_reading,0,2721,4.7,10,LKBLUCE,178,False
209053,Dark Night,Extra Narrow,125 mm,Lenskart Hustlr,HP D15011,1700,1700,non_power_reading,0,3117,0.0,,HOOPERKIDSCE,1093,False
152432,Grey,5-8 yrs,121 mm,Hooper Computer Glasses,HP D10088M,1500,1500,non_power_reading,0,1924,5.0,1,HOOPERKIDSCE,1,False
152372,Black,5-8 yrs,120 mm,Hooper Computer Glasses,HP D10004M,1500,1500,non_power_reading,0,1580,5.0,1,HOOPERKIDSCE,2,False
152429,Black,5-8 yrs,121 mm,Hooper Computer Glasses,HP D10087M,1500,1500,non_power_reading,0,671,0.0,,HOOPERKIDSCE,22,False
152423,Black,5-8 yrs,121 mm,Hooper Computer Glasses,HP D10064M,1500,1500,non_power_reading,0,433,0.0,,HOOPERKIDSCE,20,False
152381,Blue,5-8 yrs,122 mm,Hooper Computer Glasses,HP D10009M,1500,1500,non_power_reading,0,513,0.0,,HOOPERKIDSCE,6,False
152379,Black,5-8 yrs,121 mm,Hooper Computer Glasses,HP D10008M,1500,1500,non_power_reading,0,467,5.0,2,HOOPERKIDSCE,33,False
152374,Red,5-8 yrs,124 mm,Hooper Computer Glasses,HP D10006L,1500,1500,non_power_reading,0,1149,4.0,1,HOOPERKIDSCE,37,False
151505,Blue,Medium,137 mm,Lenskart Blu,LB E13738,1500,1500,non_power_reading,1377,32488,4.45,133,LKBLUCE,1417,False
152366,Orange,5-8 yrs,121 mm,Hooper Computer Glasses,HP D10104M,1500,1500,non_power_reading,0,428,0.0,,HOOPERKIDSCE,22,False
151037,Blue,Medium,136 mm,Lenskart Blu,LB E14453,1200,1200,non_power_reading,51,2918,4.35,42,LKBLUCE,467,False
152357,Black,8-12 yrs,134 mm,Hooper Computer Glasses,HP D10099L,1500,1500,non_power_reading,0,166,0.0,,HOOPERKIDSCE,180,False
152356,Black,8-12 yrs,130 mm,Hooper Computer Glasses,HP D10098L,1500,1500,non_power_reading,0,578,0.0,,HOOPERKIDSCE,1,False
151040,Green,Medium,137 mm,Lenskart Blu,LB E14454,1200,1200,non_power_reading,151,2995,4.55,17,LKBLUCE,908,False
152352,Grey,8-12 yrs,134 mm,Hooper Computer Glasses,HP D10096L,1500,1500,non_power_reading,0,551,0.0,,HOOPERKIDSCE,1,False
151041,Blue,Medium,137 mm,Lenskart Blu,LB E14454,1200,1200,non_power_reading,252,4192,4.55,17,LKBLUCE,275,False
152350,Blue,8-12 yrs,136 mm,Hooper Computer Glasses,HP D10095L,1500,1500,non_power_reading,0,144,0.0,,HOOPERKIDSCE,181,False
150153,Green,Medium,135 mm,Lenskart Blu,LB E14283,1200,1200,non_power_reading,240,2648,4.25,18,LKBLUCE,101,False
148745,Pink,Extra Wide,142 mm,Lenskart Blu,LB E14061,1200,1200,non_power_reading,6506,8509,4.5,50,LKBLUCE,145,False
151042,Grey,Medium,137 mm,Lenskart Blu,LB E14454,1200,1200,non_power_reading,0,4996,4.55,17,LKBLUCE,305,False
146528,Grey,Wide,139 mm,Lenskart Blu,LB E13739,1500,1500,non_power_reading,6174,15399,4.5,150,LKBLUCE,40,False
150155,Black,Medium,135 mm,Lenskart Blu,LB E14283,1200,1200,non_power_reading,486,4620,4.25,18,LKBLUCE,306,False
150069,Black,Extra Wide,143 mm,Lenskart Blu,LB E14271,1200,1200,non_power_reading,1049,2437,4.1,14,LKBLUCE,379,False
147810,Yellow,Medium,137 mm,Lenskart Blu,LB E13736,1200,1200,non_power_reading,3213,9407,4.4,88,LKBLUCE,3,False
145686,Orange,5-8 yrs,123 mm,Hooper Computer Glasses,LKJ E10066CE,1500,1500,non_power_reading,317,434,4.8,6,KIDSCE,51,False
145684,Transparent,5-8 yrs,123 mm,Hooper Computer Glasses,LKJ E10066CE,1500,1500,non_power_reading,415,945,4.8,6,KIDSCE,80,False
145682,Brown,8-12 yrs,125 mm,Hooper Computer Glasses,LKJ E10065CE,1500,1500,non_power_reading,374,305,4.85,8,KIDSCE,66,False
145681,Transparent,8-12 yrs,125 mm,Hooper Computer Glasses,LKJ E10065CE,1500,1500,non_power_reading,447,630,4.85,8,KIDSCE,93,False
145592,Pink,5-8 yrs,120 mm,Hooper Computer Glasses,LKJ E10064CE,1500,1500,non_power_reading,421,868,4.15,6,KIDSCE,1,False
143282,Pink,8-12 yrs,124 mm,Hooper Computer Glasses,LKJ E10036CE,1500,1500,non_power_reading,503,850,4.6,5,KIDSCE,66,False
142670,Blue,5-8 yrs,122 mm,Hooper Computer Glasses,LKJ E10009CE,1500,1500,non_power_reading,187,157,0.0,,KIDSCE,20,False
152385,Blue,2-5 yrs,118 mm,Hooper Computer Glasses,HP D10014M,1500,1500,non_power_reading,0,2048,5.0,2,HOOPERKIDSCE,1,False
151031,Yellow,Wide,139 mm,Lenskart Blu,LB E14058,1200,1200,non_power_reading,840,7284,4.6,309,LKSHARK,1,False
