,id,color,size,width,brand_name,model_name,market_price,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,offerName,qty,isCashbackApplicable
40,201621,Pink,Extra Narrow,128 mm,Vincent Chase,VC E14974,1700,1700,eyeframe,0,27255,4.75,17,VCEYE,850,False
41,201618,Brown,Narrow,132 mm,Vincent Chase,VC E14973,1700,1700,eyeframe,0,35158,4.75,14,VCEYE,5025,False
42,150581,Grey,Wide,140 mm,Lenskart Air,LA E14362,1700,1700,eyeframe,2027,68884,4.75,66,VCEYE,6479,False
43,137971,Black,Medium,134 mm,Lenskart Air,LA E13068,1700,1700,eyeframe,20552,82387,4.65,168,VCEYE,1144,False
44,217142,Black,Wide,142 mm,Vincent Chase,VC S16955,2000,2000,sunglasses,0,9,0.0,,VCSUN,1666,False
45,215907,Blue,Wide,140 mm,Lenskart Air,LA E16724,1700,1700,eyeframe,0,423,0.0,,VCEYE,1118,False
46,134947,Gunmetal,Medium,137 mm,John Jacobs,JJ S12472,5000,5000,sunglasses,2812,51038,4.3,24,JJSUN,122,False
47,137935,Brown,Medium,136 mm,Vincent Chase,VC E13029,1700,1700,eyeframe,2799,67466,4.8,130,VCEYE,3761,False
48,146618,Gunmetal,Medium,134 mm,Vincent Chase,VC E13785,1700,1700,eyeframe,5965,69131,4.75,174,VCEYE,8965,False
49,151702,Grey,Medium,137 mm,Lenskart Air,LA E14572,1700,1700,eyeframe,0,26574,4.75,35,VCEYE,710,False
50,150573,Grey,Medium,136 mm,Lenskart Air,LA E14360,1700,1700,eyeframe,4822,69953,4.85,102,VCEYE,7450,False
51,216454,Gunmetal,Medium,136 mm,Vincent Chase,VC E16786,1700,1700,eyeframe,0,114,0.0,,VCEYE,640,False
52,215906,White,Medium,136 mm,Lenskart Air,LA E16723,1700,1700,eyeframe,0,369,0.0,,VCEYE,732,False
53,150861,Pink,Medium,134 mm,John Jacobs,JJ E14410,3500,3500,eyeframe,0,11952,4.65,22,JJEYE,60,False
54,201630,Brown,Narrow,133 mm,Vincent Chase,VC E14977,1700,1700,eyeframe,0,40328,4.75,29,VCEYE,764,False
55,146620,Silver,Narrow,132 mm,Vincent Chase,VC E13786,1700,1700,eyeframe,6800,105687,4.8,273,VCEYE,16898,False
56,150583,Black,Wide,140 mm,Lenskart Air,LA E14362,1700,1700,eyeframe,970,53796,4.75,66,VCEYE,2200,False
57,217143,Black,Wide,142 mm,Vincent Chase,VC S16956,2000,2000,sunglasses,0,712,0.0,,VCSUN,1081,False
58,215911,Pink,Narrow,133 mm,Lenskart Air,LA E16726,1700,1700,eyeframe,0,432,0.0,,VCEYE,594,False
59,211284,Black,Wide,139 mm,John Jacobs,JJ E16146,3500,3500,eyeframe,0,5447,0.0,,JJBOGO,2596,False
60,150413,Pink,Medium,136 mm,Vincent Chase,VC E14324,1700,1700,eyeframe,384,29350,4.2,47,VCEYE,3042,False
61,146616,Black,Medium,135 mm,Vincent Chase,VC E13784,1700,1700,eyeframe,22848,73487,4.6,257,VCEYE,4929,False
62,204186,Transparent,Medium,137 mm,Lenskart Air,LA E15019,1700,1700,eyeframe,0,39295,4.65,43,VCEYE,4059,False
63,146653,Black,Medium,135 mm,Lenskart Air,LA E13776,1700,1700,eyeframe,5779,74566,4.65,107,VCEYE,1199,False
64,216395,Blue,Medium,136 mm,Vincent Chase,VC E16787,1700,1700,eyeframe,0,64,0.0,,VCEYE,958,False
65,213363,Black,Medium,134 mm,Lenskart Air,LA E16568,1700,1700,eyeframe,0,849,0.0,,VCEYE,847,False
66,131410,Black,Medium,135 mm,John Jacobs,JJ E11675,5000,5000,eyeframe,6072,66245,4.7,212,JJBOGO,811,False
67,151049,Black,Wide,142 mm,Vincent Chase,VC S14457,2000,2000,sunglasses,477,37630,4.9,10,VCSUN,2757,False
68,146619,Gold,Narrow,132 mm,Vincent Chase,VC E13786,1700,1700,eyeframe,12294,78061,4.8,273,VCEYE,13038,False
69,152984,Black,Extra Wide,142 mm,Lenskart Air,LA E14736,1700,1700,eyeframe,0,30725,4.65,15,VCEYE,1908,False
